Country,Month,Total,N_Languages,Max_N,Variance,Skewness,Kurtosis
KOR,2020-03,370695,10,216865,307365981.0136911,11.3527522319528,134.54699485182908
MNG,2017-07,49155,4,44385,37125899.791001454,7.040990117557574,47.72014303875327
MNG,2017-08,26807,2,24093,12085263.361258866,6.668022342489023,42.641666658811815
MNG,2017-09,51559,4,46106,39349894.58036338,7.099249452161938,48.59853206090382
MNG,2017-10,24795,4,21741,9086905.910633486,6.946579943139364,46.502879790271784
MNG,2018-07,5879,5,3791,470324.62834224594,4.703094559696861,21.56617399747953
MNG,2018-08,5240,5,3387,456298.12698412687,4.179288431144978,16.667976862687546
MNG,2018-09,9413,4,6203,1142206.7517780934,4.9706761791076275,24.27018474198469
MNG,2018-10,15042,4,10210,2588246.3995771664,5.589273187617916,31.015008311119296
MNG,2018-11,17868,3,11177,4404627.786554622,4.386535151571872,18.438858028837974
MNG,2018-12,29263,3,16913,9019317.878964059,4.673530481106102,20.72290645936631
MNG,2019-01,30069,3,17423,12385860.18270945,4.015087050293559,14.785252355054645
MNG,2019-02,26190,3,14570,8727633.0,4.043745795109858,14.810106854485596
MNG,2019-03,27403,3,14545,9539027.996638652,3.8962828868545145,13.440841566487503
MNG,2019-04,23235,4,11389,6106975.875533427,4.011186127166521,14.146909392820554
MNG,2019-05,20837,3,10709,4568615.326945412,4.291445330691043,16.58209583295673
MNG,2019-06,15554,3,8472,3103561.247058824,3.945039454917244,13.932576028860371
MNG,2019-07,24466,3,12294,8282665.286290322,3.625801761929265,11.203751498531814
MNG,2019-08,26246,3,13881,9063618.723707667,3.8194466413284407,12.799791420625775
MNG,2019-09,26564,2,15122,8859728.108108105,4.163475167068879,15.923493064980352
MNG,2019-10,30916,3,17238,10805143.097560974,4.358682999284399,17.495941268969503
MNG,2019-11,29604,3,16538,11036946.265765766,4.100738586430224,15.254778246721727
MNG,2019-12,28282,3,14223,10184771.173109246,3.8289698922026445,12.715140025633609
MNG,2020-01,27720,4,14945,9876580.88057041,3.87766038961791,13.428276389031172
MNG,2020-02,27264,3,13016,7999233.124390246,4.1784280426110465,15.491181503813095
MNG,2020-03,27323,3,15542,9113179.644144144,4.198801886506474,16.369760386243108
CHN,2017-04,84762,7,36418,20221121.338367656,7.275577453703661,51.91033461281127
CHN,2017-05,168633,6,72731,73456130.61516733,7.348243132018732,53.97655645595258
CHN,2017-06,234281,7,101907,129289981.58909404,7.946076153504311,62.77558177690328
CHN,2017-07,228539,7,98842,119057166.4201374,7.880874924472654,62.301811871531626
CHN,2017-08,109465,7,50371,29343989.122577514,7.888755939041773,63.55032784492943
CHN,2017-09,205215,9,92490,101541178.9744969,7.9088435494935165,63.0631886564246
CHN,2017-10,80071,12,33624,19320198.329191923,6.680359921414625,43.943271938981695
CHN,2017-11,2667,4,1257,128251.51731601727,2.8257309368954995,6.044580610491106
CHN,2017-12,3061,3,1460,116811.25189393938,3.6629579979774487,11.504085328842494
CHN,2018-01,2740,3,1355,138721.4822134387,2.9331648738717586,6.653675365991999
CHN,2018-02,2903,4,1347,136447.44333333333,3.0752831185868796,7.504850362112068
CHN,2018-03,2144,4,1117,73193.52333333336,3.2008057835197716,8.602868214545696
CHN,2018-04,1185,3,721,25037.666666666668,3.6055424622564467,11.973984031686372
CHN,2018-05,3144,5,1537,97917.76923076923,4.105157397366088,15.144919383645732
CHN,2018-06,1972,3,964,58167.66137566139,3.32903259281494,9.143872311480482
CHN,2018-07,43888,11,20943,4982548.329941617,7.9304989710068385,66.50157917691216
CHN,2018-08,37532,12,17739,4279611.334735857,7.186969716336553,54.18149701743034
CHN,2018-09,61386,10,29056,10139143.65879121,7.700988531245908,62.41164060351662
CHN,2018-10,103248,10,47557,25551975.612204425,7.904244740288465,65.78616060619753
CHN,2018-11,113828,9,55999,30292736.75484496,8.708698993145525,80.01084200576751
CHN,2018-12,156662,9,74884,57022073.16910382,8.421923342341286,74.47799769943798
CHN,2019-01,159386,10,79654,63258646.40348386,8.594736215512908,77.58764174223099
CHN,2019-02,129450,11,60329,39806411.389118455,8.10213348232175,68.39772704125359
CHN,2019-03,133067,9,66492,43206137.77631746,8.705322963556592,79.74252061707016
CHN,2019-04,111164,10,52321,26268874.815675553,8.690151486243957,79.61079824490444
CHN,2019-05,105510,10,48827,27494043.708245877,7.831593099102825,64.05960270025943
CHN,2019-06,78689,10,37738,17204318.991284814,7.686840338918494,61.86636596223717
CHN,2019-07,126318,9,56175,32334216.168945085,8.28007619828596,72.07735068066052
CHN,2019-08,140601,9,66742,45833103.19662993,8.33010256616893,73.4577701358341
CHN,2019-09,134342,9,66547,43428260.337693796,8.656673322375275,78.54578536275244
CHN,2019-10,145251,9,69914,49624955.04971428,8.437629048110686,74.9089600069825
CHN,2019-11,144862,9,66042,46126331.78715551,8.139809630941137,69.7359464306926
CHN,2019-12,141845,9,67466,47836961.840197235,8.271349893503556,71.83984755602619
CHN,2020-01,134294,9,65927,47344725.18553019,8.151062406518731,70.1902273026943
CHN,2020-02,123952,9,59108,38374088.6419527,8.040078356889788,68.58750424957668
CHN,2020-03,158494,9,79472,55668668.71525054,9.200845662991311,90.04411557317115
HKG,2017-04,59429,8,41422,18234543.018311404,9.249026384109508,85.69548358922452
HKG,2017-05,112273,7,78507,67445925.9434315,9.125436539082736,83.25385666105366
HKG,2017-06,155438,6,110286,118223788.50238092,9.700496710353518,94.36995680864196
HKG,2017-07,115593,7,77609,59699771.92148991,9.502557627840998,91.24086392996848
HKG,2017-08,51442,7,34059,14232708.60527825,8.472419810639414,72.3610680188604
HKG,2017-09,86699,8,56319,36050005.996337004,8.78939753456517,78.26489245432862
HKG,2017-10,37755,8,24344,8547372.970070422,7.709931906560116,59.991637749807644
RUS,2017-04,265144,2,234046,566719731.8326889,9.607187957914427,90.82080918728293
RUS,2017-05,487105,3,424970,1593551061.4554415,10.408458459678656,107.13218180963705
RUS,2017-06,672468,3,587726,2915554787.4999294,10.664222237798787,112.4167252729971
RUS,2017-07,672326,3,596967,3192565197.937901,10.355441376167015,105.77893725171093
RUS,2017-08,691632,2,635695,3578494556.322536,10.454014879662266,107.51748049859418
RUS,2017-09,1769744,3,1094796,10920782011.607862,9.191235440555817,86.91743689717985
RUS,2017-10,1129266,3,730591,6351753150.406242,8.041885203411058,66.24104264389435
RUS,2018-07,182597,2,155386,256305524.87749156,9.427525759130146,87.78604003694137
RUS,2018-08,160165,3,127733,187904656.58222678,8.89761976073283,78.9260995919848
RUS,2018-09,223144,3,183815,333293068.3672189,9.725040895855164,94.0603845102288
RUS,2018-10,355126,2,304539,856747238.5727148,10.150102987742523,101.90313985197432
RUS,2018-11,349388,3,297500,802076684.8507785,10.257729320999726,104.05264300715633
RUS,2018-12,414438,4,344277,1019867084.4403183,10.521462913266944,109.68698203592443
RUS,2019-01,422925,5,335512,895949871.6605427,10.901215818962008,118.35187485245433
RUS,2019-02,386693,5,294490,773912418.750272,10.201018134157327,104.05442312093142
RUS,2019-03,364943,5,293663,755826032.1751336,10.399419659582282,107.30470862287511
RUS,2019-04,326804,6,248228,563830342.276331,10.079677693621672,101.4666923866935
RUS,2019-05,317068,4,261456,643134379.0394989,10.042960044066273,99.79894501608791
RUS,2019-06,250927,3,209230,393413179.6511422,10.290350476130612,104.81858162210767
RUS,2019-07,375876,3,317473,912908434.4535627,10.26254272658527,104.12733370685415
RUS,2019-08,407814,4,340994,921300426.3390828,10.9870007287673,119.69678761735602
RUS,2019-09,389356,4,321014,843317624.3012127,10.797290171406233,115.60624174081028
RUS,2019-10,422918,6,337821,952728212.5219007,10.643811657564854,112.66788846893182
RUS,2019-11,425350,6,337722,915033830.1170796,10.857389696590584,117.36966152587075
RUS,2019-12,415581,4,334336,855380547.0966345,11.137802541629261,123.49070711825478
RUS,2020-01,388923,5,313180,767448255.6319039,11.017267526050489,120.73330876684601
RUS,2020-02,371734,6,299044,752598252.8266108,10.604529708990237,111.77886585337873
RUS,2020-03,419205,5,336983,849012838.2636817,11.279153110121957,126.62435701889117
DOM,2017-07,108923,3,96275,101294045.50250828,9.322168919744756,85.53467689571384
DOM,2017-08,59711,3,52743,35848244.798035294,8.55392663236357,71.72325529754943
DOM,2017-09,110054,3,98879,119648568.89852458,8.807756894160628,76.01573600433265
DOM,2017-10,45982,3,41001,24445264.832907077,8.042939724782014,63.09422520498154
PAN,2017-10,1734,2,1610,99302.14153846158,4.783269286337483,20.934182015726115
PAN,2017-11,3629,2,3115,315296.72903225815,5.154166228530635,24.9926214689676
PAN,2017-12,4180,2,3442,354144.72370766493,5.34367891033403,27.223638866016444
PAN,2018-01,3747,2,3205,304134.35026737966,5.434184208792464,27.967796373336725
PAN,2018-02,3524,2,3133,338737.04433497536,5.028056868466003,23.51631293902459
PAN,2018-03,3597,2,3232,306975.9866310161,5.519765896879738,28.646868530162624
PAN,2018-04,2204,2,1929,143067.62461538462,4.719701944672478,20.513663489404752
PAN,2018-05,4232,3,3486,279285.78012684995,6.214504653126574,37.29294328480896
PAN,2018-06,2326,2,1896,126162.02709359607,4.862015559114348,22.27823578831992
PAN,2018-07,126666,4,104229,115061697.93289474,9.363359164741519,87.13973115803553
PAN,2018-08,110357,4,91788,102948444.82779898,8.708207411322036,75.0018834540196
PAN,2018-09,161373,4,134473,192788165.84277716,9.364636038322464,86.91719975742038
PAN,2018-10,270670,4,226188,424975430.0918575,10.657818212691986,113.11734299941828
PAN,2018-11,363789,4,307747,798194548.5657563,10.59979636020513,111.68535132638135
PAN,2018-12,609701,4,524367,2185360747.6085477,10.948835756919422,119.07375807102846
PAN,2019-01,651154,4,560619,2219901609.5046787,11.628909535146736,134.60760628460142
PAN,2019-02,599446,4,514894,1846377865.6266286,11.714538784244127,136.60925912453106
PAN,2019-03,586115,4,501013,1849086617.8445683,11.385637942451153,128.90642758085806
PAN,2019-04,487629,4,417305,1476381054.9139726,10.592814852291879,111.31342555834186
PAN,2019-05,468128,4,400254,1405682882.6587346,10.404289563135734,107.34157343863343
PAN,2019-06,346876,4,292090,776069683.0817368,10.201276477374206,103.2094965688162
PAN,2019-07,551381,4,472306,1769543832.4196966,10.976234425129608,119.52315296562821
PAN,2019-08,602575,4,508605,2088695425.9032257,10.85438769900823,117.04243461325484
PAN,2019-09,569310,4,468065,1752578877.138357,10.840714485700646,117.31733739989136
PAN,2019-10,603787,4,505793,1987418384.3757303,11.065233513323182,121.76601977135479
PAN,2019-11,607687,4,515301,2029245189.834085,11.174058926023962,124.07294171023575
PAN,2019-12,574840,4,471562,1578911783.5155127,11.533839208106002,132.96675293867332
PAN,2020-01,561869,4,468989,1739147547.5644069,10.944606330738141,119.26805627776918
PAN,2020-02,532389,4,442228,1737000143.8963675,10.300141465752015,105.48407881104616
PAN,2020-03,636909,4,544802,2119213009.0784197,11.594317086957828,133.498048840444
CUB,2017-07,59611,5,43883,22609313.291365944,8.792053588728491,77.16156242918409
CUB,2017-08,34162,6,22162,7410959.622360249,7.437937516562823,56.185666201273094
CUB,2017-09,64390,7,39231,21686940.48684649,7.495028634340978,58.174034518148694
CUB,2017-10,25238,5,15288,3989614.703365385,6.71835909654921,46.5126664924394
CUB,2018-07,115462,4,52987,48272243.44614339,7.120977007100937,49.04503483735743
CUB,2018-08,96249,4,43899,38028556.51743421,6.665481534059354,42.6611055769925
CUB,2018-09,132584,3,62587,61060297.87673531,7.3557460009338405,52.55399452865174
CUB,2018-10,223148,3,107093,153157813.37693796,7.832340139873698,60.14020955477535
CUB,2018-11,313168,3,164753,348310132.37541217,7.695172991127324,58.97964053738087
CUB,2018-12,582175,4,322157,1079207665.3082795,8.515103506192089,73.77822366486298
CUB,2019-01,643378,3,371259,1473825815.5558708,8.408716682676731,71.98041280384591
CUB,2019-02,592914,3,371896,1432251694.2512465,8.63567215530606,76.67005556040965
CUB,2019-03,576399,3,361415,1231704492.0261629,9.08698701186642,85.2356407377029
CUB,2019-04,443782,4,276424,810420534.1636395,8.549634727916072,75.30942466821257
CUB,2019-05,418006,3,258442,661086241.0566481,8.839250437743406,80.53309208311232
CUB,2019-06,336843,3,208370,495646582.806075,8.194476793800694,68.91760784580113
CUB,2019-07,546950,3,354784,1130438443.186377,9.410499428717245,91.5539336088927
CUB,2019-08,616852,4,381512,1401942560.8257873,8.96201578479672,82.77163167719762
CUB,2019-09,623956,3,405657,1459061638.302119,9.4694958408913,92.703613268534
CUB,2019-10,675411,3,456565,1729590252.8455348,9.931919073301549,101.96357675077817
CUB,2019-11,674755,3,459835,1823653988.6679976,9.757979069079031,98.31232860580137
CUB,2019-12,635938,3,411458,1382868003.6176248,9.86976784091306,100.86281065320864
CUB,2020-01,598586,3,360915,1271431285.4140644,8.846020054628346,80.2261533104769
CUB,2020-02,575022,4,348764,1104718971.516979,9.20786702215561,87.43204707719876
CUB,2020-03,631468,4,390342,1304848823.2056537,9.540549887109444,94.10202204749913
GTM,2017-07,163085,2,145983,230809795.50303882,9.355527041562159,86.25671543640574
GTM,2017-08,75798,2,68958,70183335.83406496,7.985780446490049,62.15234779599989
GTM,2017-09,142214,2,130180,209948776.37530866,8.758028270363837,75.10431346319079
GTM,2017-10,59247,2,54081,41342670.99517102,8.17088175332913,65.14598158476116
GTM,2017-11,1335,2,1258,62994.24999999999,4.693142095343846,20.031355698488856
GTM,2017-12,1781,4,1634,115265.07509881421,4.469183953583815,17.999152764829017
GTM,2018-01,1267,6,1138,58298.253246753266,4.356227619174153,17.002243368263766
GTM,2018-02,1099,7,980,43192.52164502163,4.357495922659125,17.009485881742172
GTM,2018-03,1381,3,1245,66776.22529644269,4.471598575298123,18.01322978794492
GTM,2018-05,1398,4,1243,66479.45059288538,4.4703272540765076,18.00594597840149
GTM,2018-07,126156,2,109098,127901621.992679,9.359942782267884,86.58331211218969
GTM,2018-08,104162,3,91089,88019836.54714447,9.444885973132546,88.02611869919849
GTM,2018-09,149858,2,132813,175677510.71306926,9.780174687910469,94.35418444076305
GTM,2018-10,240388,2,213978,374455640.43276006,10.83059628043963,116.10781018977185
GTM,2018-11,310812,2,267449,599056847.8307158,10.622790030835073,112.28436247417841
GTM,2018-12,540774,3,449859,1617325381.1237698,10.793400564543248,116.71876671972923
GTM,2019-01,582951,3,505128,2223586610.1267614,10.429440989540407,107.98075522598573
GTM,2019-02,515576,2,445613,1843744647.2747197,10.082403457823379,100.88223876566505
GTM,2019-03,510148,2,452228,1805666710.5483623,10.404153751868243,107.06495909568807
GTM,2019-04,446454,2,395338,1380614524.2487197,10.396849648490084,106.95329842397915
GTM,2019-05,447902,2,401892,1365027179.01994,10.653104824168766,112.24141986067504
GTM,2019-06,332303,2,300660,848332926.9508024,10.108141824218958,100.73244498575671
GTM,2019-07,512318,3,448127,1791387052.7759166,10.331943867863616,105.70157926707763
GTM,2019-08,535178,4,455591,1809207772.676161,10.420960375046745,107.85710436208099
GTM,2019-09,501218,3,432869,1591344087.975929,10.570686188229287,110.95925626194233
GTM,2019-10,548694,4,462475,1708829997.532059,10.86663887308599,117.72916468245649
GTM,2019-11,551274,3,467375,1798388189.4166334,10.71883621933292,114.33243698227925
GTM,2019-12,510295,3,429317,1455215012.3162549,10.900887848310584,118.76009842902558
GTM,2020-01,502857,3,428646,1457371673.8847811,10.905860577399054,118.61023330266976
GTM,2020-02,487914,2,412298,1554655860.7100742,10.129895699962878,102.10041471828973
GTM,2020-03,568335,2,484195,2015078977.0622194,10.471271489670425,109.13397766096777
MEX,2017-04,160373,2,149092,261828922.0512606,9.015621234179186,79.51269457872766
MEX,2017-05,283315,2,262354,676169141.2328674,9.897684754242475,96.29120548207645
MEX,2017-06,399923,2,372317,1273585207.0737338,10.253290420136866,103.40753844344822
MEX,2017-07,467186,2,257262,912876414.1292143,7.564888274859094,56.11344501194003
MEX,2017-08,218050,2,107359,231718470.03780067,6.746632161613794,43.52338633556382
MEX,2017-09,411563,2,203704,720663219.285176,7.248058802009999,50.55013042524858
MEX,2017-10,183610,2,89635,176304398.30212232,6.481453374110864,40.01390528130955
MEX,2018-07,186874,2,155455,233628846.1890386,9.76627938869055,95.3471356601506
MEX,2018-08,159063,2,133584,189873006.2963816,9.315658057617448,86.42276757795038
MEX,2018-09,233671,3,195929,353357551.360852,10.04304753328618,100.74220803029309
MEX,2018-10,377846,3,316520,764212859.7997979,11.064573678131673,122.67675719486759
MEX,2018-11,396902,3,331616,886032522.3592046,10.746930058249069,115.71388298691424
MEX,2018-12,518363,2,436532,1451339320.4330046,11.088116366516166,123.08334558446073
MEX,2019-01,547409,3,461903,1727929971.6437452,10.743334135617193,115.43363672142276
MEX,2019-02,499827,3,420150,1306696583.404475,11.243393659362317,126.68029091647799
MEX,2019-03,495459,3,415646,1401539558.9057143,10.718408928519572,115.01691523167236
MEX,2019-04,413188,3,348647,992826167.4939355,10.692387062326587,114.35863550364591
MEX,2019-05,403399,2,342838,998152835.7730389,10.496457910074318,110.00506756412658
MEX,2019-06,306819,3,257373,559495719.3473828,10.49856060008886,110.26653428302286
MEX,2019-07,472655,3,396548,1265818380.4049485,10.760663472062314,115.94551815530743
MEX,2019-08,519334,2,432276,1545251873.6268022,10.585662138966839,112.355218634662
MEX,2019-09,499989,2,411729,1407931061.426371,10.525510848220307,111.34054116960145
MEX,2019-10,542672,3,451712,1549967351.031288,11.059447530887942,122.8024884882888
MEX,2019-11,551492,3,465022,1533306321.3045843,11.500265030121131,132.56896319880417
MEX,2019-12,532627,3,442431,1403836220.9710426,11.39095926755495,130.3874668461232
MEX,2020-01,494322,3,414377,1329280449.843858,10.983049434293815,120.83038408123623
MEX,2020-02,486759,3,404323,1286225012.9868221,10.88118055608854,118.65159526039032
MEX,2020-03,565183,3,478208,1846753563.9736507,10.784167258017344,116.11598909494933
